"","diff","lwr","upr","p.adj"
"F:H:T2-C_water:L:T0",0.623453773583333,0.152802940896627,1.09410460627004,0.0011209522596618
"M:H:T2-C_water:L:T0",0.736930216333333,0.266279383646627,1.20758104902004,4.90401913976202e-05
"S:H:T2-C_water:L:T0",0.802151628333333,0.331500795646627,1.27280246102004,7.81164584606753e-06
"C_air:L:T2-C_water:L:T0",NA,NA,NA,NA
"C_water:L:T2-C_water:L:T0",NA,NA,NA,NA
"F:L:T2-C_water:L:T0",0.841843200333333,0.371192367646627,1.31249403302004,2.54808604005508e-06
"M:L:T2-C_water:L:T0",0.775830327083334,0.305179494396627,1.24648115977004,1.6415739404807e-05
"S:L:T2-C_water:L:T0",0.779860397333333,0.309209564646627,1.25051123002004,1.46524119714053e-05
"M:L:T0-F:L:T0",NA,NA,NA,NA
"S:L:T0-F:L:T0",NA,NA,NA,NA
"C_air:H:T1-F:L:T0",NA,NA,NA,NA
"C_water:H:T1-F:L:T0",NA,NA,NA,NA
"F:H:T1-F:L:T0",NA,NA,NA,NA
"M:H:T1-F:L:T0",NA,NA,NA,NA
"S:H:T1-F:L:T0",NA,NA,NA,NA
"C_air:L:T1-F:L:T0",NA,NA,NA,NA
"C_water:L:T1-F:L:T0",NA,NA,NA,NA
"F:L:T1-F:L:T0",NA,NA,NA,NA
"M:L:T1-F:L:T0",NA,NA,NA,NA
"S:L:T1-F:L:T0",NA,NA,NA,NA
"C_air:H:T2-F:L:T0",NA,NA,NA,NA
"C_water:H:T2-F:L:T0",NA,NA,NA,NA
"F:H:T2-F:L:T0",NA,NA,NA,NA
"M:H:T2-F:L:T0",NA,NA,NA,NA
"S:H:T2-F:L:T0",NA,NA,NA,NA
"C_air:L:T2-F:L:T0",NA,NA,NA,NA
"C_water:L:T2-F:L:T0",NA,NA,NA,NA
"F:L:T2-F:L:T0",NA,NA,NA,NA
"M:L:T2-F:L:T0",NA,NA,NA,NA
"S:L:T2-F:L:T0",NA,NA,NA,NA
"S:L:T0-M:L:T0",NA,NA,NA,NA
"C_air:H:T1-M:L:T0",NA,NA,NA,NA
"C_water:H:T1-M:L:T0",NA,NA,NA,NA
"F:H:T1-M:L:T0",NA,NA,NA,NA
"M:H:T1-M:L:T0",NA,NA,NA,NA
"S:H:T1-M:L:T0",NA,NA,NA,NA
"C_air:L:T1-M:L:T0",NA,NA,NA,NA
"C_water:L:T1-M:L:T0",NA,NA,NA,NA
"F:L:T1-M:L:T0",NA,NA,NA,NA
"M:L:T1-M:L:T0",NA,NA,NA,NA
"S:L:T1-M:L:T0",NA,NA,NA,NA
"C_air:H:T2-M:L:T0",NA,NA,NA,NA
"C_water:H:T2-M:L:T0",NA,NA,NA,NA
"F:H:T2-M:L:T0",NA,NA,NA,NA
"M:H:T2-M:L:T0",NA,NA,NA,NA
"S:H:T2-M:L:T0",NA,NA,NA,NA
"C_air:L:T2-M:L:T0",NA,NA,NA,NA
"C_water:L:T2-M:L:T0",NA,NA,NA,NA
"F:L:T2-M:L:T0",NA,NA,NA,NA
"M:L:T2-M:L:T0",NA,NA,NA,NA
"S:L:T2-M:L:T0",NA,NA,NA,NA
